,user_ssn,user_rating,product_id
6927,674-09-4031,2,d8032f5b908cc299db61844b79ba48aa
6928,851-98-8527,9,32d1b94488489d03a0b56f9e3137f2a9
6929,350-89-4063,10,1530bd3702c63aa5ac5a3eeaee1a7267
6930,754-49-9373,5,cbe82e37792906dabccd40c0e77408d4
6931,040-24-6611,1,f1f26d670aa214df255aadd7d7c831af
6932,740-19-3026,2,75d81383bab9dd9669accafd278af614
6933,534-36-9922,4,642af870fcd63810ba5e5fd9527036cc
6934,015-98-8370,9,25ebeeb893e36f7097cb8a22c018e96e
6935,471-51-5327,6,6406646dd74ff7bb376153b38f143895
6936,657-25-1449,7,5e11db314a020dbf0f94f614efa04e8a
6937,673-40-0057,10,f4241bcd0a4989d6ddb1ba40b758afac
6938,275-36-6538,9,28e65312b4fafb8f5fce5e597a00c3d7
6939,198-98-2642,0,f0d92ae7b7e2eb9752c7bf9142ba6a9a
6940,862-87-1624,1,117199b2ba8cf44f296881d1afe9ac8c
6941,015-10-3278,0,600cf6d718eba287ece42a62efd090be
6942,876-83-5590,1,86e8ba96eb8b25a88175fd5d01195b84
6943,003-93-2710,5,d0cf83c2551a15e611ccd6aa91da28c7
6944,530-19-9058,7,7b8c7d1f5c2dfa8efb129797ef223298
6945,333-75-4019,1,26738f740be4d6e8556a3ab2313bc539
6946,807-60-2992,2,e496a31c1031fb6a9f74e7c12c7ecd4b
6947,669-12-0404,4,c4b7ea6ac4c9b5a2a90afbdce276ffb2
6948,212-24-3465,1,7d12616ba1c5b14247e00da70ed75210
6949,129-32-6344,1,bc2f23b2400ee903f06011ed66601088
6950,148-71-9481,6,c0a525330db5ac7d27ecf1349d4d0ba1
6951,683-04-7319,6,d7fd768d7707ef9748eb39a569fff742
6952,170-45-7096,7,6767869f4f33fcee8585ad06d63356f1
6953,872-97-4533,8,d959d2cec80f2fb0f16668f589241aad
6954,359-10-1453,10,bbda31a30ff9857bb568e9cae82625dc
6955,037-86-0427,3,865132314c090f76c37f4dff3c23b8f6
6956,335-18-4238,5,57e04403720cb96c5cd3fd0b04047e4a
6957,488-29-5081,8,dd0b73d97cea6cc71d263a77fa7982be
6958,217-20-4267,8,23aeb5e9c1445e91a7e0881987ad2381
6959,399-80-0806,5,6fc4b1012935146a62cef7df34593db9
6960,084-25-4347,0,8f9f9c2c97c2a2e8bef9e40f5be4617d
6961,015-98-8370,10,a7ca13fbcff82bbc4edf218b7965f4e4
6962,443-92-2130,5,619f73e6f3ca3c740beb080ea29efbef
6963,283-31-0542,2,96374a3946ff1e64d6e1bbec86a52e9e
6964,803-52-2599,9,aae26022cadbb64ba64df432568ba938
6965,075-06-0108,10,cb9c2466b2435a8c0cae1dfd7139b073
6966,836-13-4167,0,ab98183be4aefb8e0577eade84da041a
6967,442-79-2466,9,66a68c850c417a74373a2688332066a7
6968,472-34-3593,4,2f1875c3e7ca65d81bb72b49e3ba7633
6969,539-03-6638,9,39aa8399ddb39520388308aaed26e1d0
6970,041-82-5596,0,a285d2facafdc07a06277ed30d16dd3f
6971,439-08-8286,8,210ad76c2cd4aa99b799f7764ebf4561
6972,863-92-5304,4,0d9de391e96587816148a1b377633d8f
6973,493-57-3827,2,470a085276f408b69da74710670c644e
6974,872-57-3220,4,a3659628992245e67c95d3adb577498c
6975,762-51-2980,3,215fd9ab3ed3d12f441b6ce7dacba1f4
6976,679-39-8466,8,fa8734a3e885e360cd3b96c887f884c9
6977,618-04-8435,1,811189306c4c384093ba5a523c20e46a
6978,003-95-2653,0,83558273686aa00a980130c2676033c3
6979,367-59-1457,0,181136677467016d6986b77f70d54558
6980,483-81-0050,7,20d1bba0a5a01993aa923e8d3b754e1c
6981,577-77-7901,6,7e6b96082504a33872b8c788af55f16e
6982,742-54-8788,6,5599b21ae5689f2c607e4a1fe9efaf6e
6983,129-37-4442,1,b30e934da4437a426532722abf34e525
6984,535-60-1716,4,d20b06cd853112738792571656d9a2f2
6985,557-60-9173,5,17692055e424dde90e1217ca6dcfcb58
6986,557-21-8219,10,4bab2cc9dbd07678de92feae3bebfa3b
6987,547-39-6137,0,c5570697f02ec598e8dea95ff830a3ae
6988,262-32-9261,6,bb4c2e1dad3945e9adc04074012bea85
6989,343-85-5257,6,930d125dd5236789f7b2c57437b5b175
6990,579-56-4142,4,7775bd371a82044179fd79cf67f28cd9
6991,648-03-3904,6,226337ab1b8322a30ed757738d4b67f9
6992,561-78-8696,0,d84505573c6bd46f9329e7431345e904
6993,829-02-4902,7,e53d6a48f0ec04ebc720252f646324c0
6994,404-41-7997,5,a02094ff2122583e262a199e840496d6
6995,682-94-7427,6,aedc7e4ef9824a74af87d294e20f4d85
6996,242-06-3184,4,58ef32da4cd8072e61b51f16e78e0050
6997,239-24-3794,7,4ac64130b62a7a6dcf7c901c14dadeb3
6998,025-70-9373,3,0580b7f5a59d69ab10f01b409624cb66
6999,891-31-4033,9,40b3e00fe3297319be09edd625b4c35b
7000,678-87-1067,3,b8a4b58c34c9d3e18aa7b44b312eb697
7001,843-08-0013,6,cea3858ff7d56e818435a86a8f6a12e4
7002,024-08-7789,4,a8b44ebe9a7e453c7f6c22a2b01e59ed
7003,637-63-9389,3,e59ea9ce699434daa186c7a39d461160
7004,217-55-5592,7,6bcaf156800dd45423beae76dbbe39d0
7005,876-83-7516,7,bd59f01525ff2fd65f81e0d6e8eb714e
7006,036-93-5485,8,53f20c6aeea1fb11975ff0395147d484
7007,404-43-5729,10,50d9ee480ba4a59cfb056c18f75a7211
7008,807-14-5888,6,c8db5fb95df382f7f5719609d0f02f80
7009,888-90-0507,6,8cb236e129ab8bb5d711bcbb74ffbf7c
7010,308-89-7894,1,7aaf4d75c4d5eb1e3efe581b091e9351
7011,613-11-9773,6,ae0b6af03a84db2549c3ac86e5eefa0e
7012,536-48-3177,9,7edd9c149ff7faebca4c3a980d3a7ad0
7013,399-55-4258,8,0025ce876cfed6b24f086c64b91dd51e
7014,546-18-4280,9,2a8598fc92d54c4fc6ac8be0bc604c63
7015,588-56-6966,6,d34e34f9b9f1d4c8d7973b95f7d7dc15
7016,727-45-0500,9,74b4a163f740f8693a0a855503980d3a
7017,305-89-9967,6,ff5ac6500716acdc2312f2430d9d325a
7018,740-19-3026,6,8b7f2666638d5397a87bed42fd586788
7019,822-27-6642,7,fd45231fc38840f764d1c35bb8526d07
7020,726-54-2753,8,f5540ffa851b42435d13efad53313d91
7021,093-34-7668,7,99efb52a30add90b4edecabd1430896e
7022,484-51-5277,6,2fccaed662c195fdefd8ecd1f866eb7f
7023,229-56-9048,0,a1a266a37d38f7ce41d11f1868d8c9bf
7024,045-87-9030,6,36c1009cf7ef1dd263f51695529def6e
7025,425-75-7740,10,3e39e38c4c1a2a984118e4cfcaf93247
7026,124-08-8142,9,ccfc32116d6c7c16584522b029719510
7027,812-49-3039,0,80c40d11dbf7094480bc2f3d8869d7ff
7028,775-48-7399,6,71b88173b5702d9085e51b712dd5620f
7029,671-30-9434,4,5e4e6e8116e35604514d9262f969e980
7030,325-12-4077,6,80f337a0fa0625579864ce899588670c
7031,102-76-6225,10,6765b10d2c6cb4d95beeb920d1cda181
7032,898-06-8505,0,8ae2dcbfa30aef8a8e0d3358b3c0ed9c
7033,877-11-7972,2,fdc4f6b8f581b186447c688362713238
7034,226-71-1377,2,a3893f2068ec6af5a8ce914065a45a01
7035,723-19-9625,10,db137af075c0d6243563b39dc6b357f7
7036,471-03-3125,10,f1494d12eca9e3cb3b6a43894a28c292
7037,300-23-9906,4,ad809a19eae6826ccce349905019473a
7038,391-06-9899,8,7b599df493118fdb6c9783b35e4865ad
7039,272-96-8066,5,794ab042ece47b32dfa81be593332d42
7040,095-60-8091,1,46ed17860d3dc8a8a03d28c02af76ace
7041,277-36-5295,2,da7086dd8726c15f7825dbada2168682
7042,405-48-1019,7,0fa65b727f6e15dd6b8723621e61fd7d
7043,124-07-5506,5,40c24759aa1a9def7bca22286c08660c
7044,512-83-1261,0,8141b9d5af35017a907b1e88c17f7963
7045,036-57-2208,9,059bc43e03e1824a9ab6466e32e5f137
7046,478-33-2397,2,cbb4c83a524a8d0813d527c0997a8f1a
7047,289-26-3764,4,2d05f30463f0d0d65e475a025d81435e
7048,689-93-8702,3,80ddf150c747b3ef6f4ed773cb498ea5
7049,378-27-1719,1,4b90f8ae8bf85955c9886720aca62b8f
7050,869-12-3673,9,ba2e59c26024cf92bf8ed41a856cc262
7051,820-69-5270,1,f5158dc20e950ded3ff3caf2d09a6037
7052,884-20-5565,10,1c3f55f5405018f030fcc5f1f06a7594
7053,156-78-1565,8,80f337a0fa0625579864ce899588670c
7054,320-78-3926,7,ddf9b00a1c005420af821bcb964dd0ad
7055,460-16-1326,10,d320e5e0b64cdd414b4e52f720a8371f
7056,687-23-2105,3,d072be23eef9124b839c06d2a1285f85
7057,618-84-4320,5,ce241bebaf2d7d43c26247f8e0cb7037
7058,591-18-3842,0,e25edf617044b9bf828fb654e9cf2216
7059,112-48-4240,2,55179ad3d77ffe43209fced39d6ae067
7060,456-49-6677,6,e72bf85001e26fe171709a7d6b61f849
7061,603-90-2600,3,065ab424e477e95daf3c0e0279a85fe2
7062,249-80-3977,9,6fc4b1012935146a62cef7df34593db9
7063,800-12-2173,5,2c4419dba5d8e590528c458d89354201
7064,695-89-8242,8,8a1456bbfd5c39e3e0e8f028a6360976
7065,557-88-6484,10,0d24f1f91499ff7726e51dd2f993cb37
7066,476-89-8715,2,313a887686026770ba346eb647669c8e
7067,002-52-6354,5,c4d64e041a49d20a20577202d4c49f42
7068,108-44-2492,0,fc804ea32fad78184a868682ce2f4c57
7069,378-42-0770,0,4e8c9eec7a42677c2da8e9891414091d
7070,131-37-1047,1,30a329b34d714b51c4d442cd18961905
7071,549-68-7771,7,f756a3082c4d0d6ab40c8b480c8657f3
7072,686-81-3577,6,29504839d3f283f78df77bee328acd83
7073,608-21-8284,2,53a815577ee591b15924aa0f77ed3cff
7074,819-06-5032,6,f6b54368217a2441a923c5e1aa497fb3
7075,580-38-7519,10,f786e4c0aed2bbf807fd0f463cb40bde
7076,233-67-5987,10,7bd57ad5cf395073b46cf72bc75b0c31
7077,892-39-8399,2,d3cbd43e0fc6af234fd46a3c71e560b9
7078,040-19-5532,4,9363fbb4e82d3bf7c56604122f2abeb4
7079,022-14-3605,1,f57e0a3d15e712f2bf4235fd07faf6cd
7080,894-23-2222,0,8ff3927db733b3ef4278643c304d3024
7081,865-64-5718,2,308e7d554203f57c1f70b4f6b75985fe
7082,153-38-4194,8,0931863cfe3d6f0bdf9490b0df064293
7083,408-04-1952,8,fed51c0160b7399f553cfb6982f0d946
7084,120-44-5710,3,aea43a57a01245a5876d93ff4938c301
7085,217-10-2188,0,e9a72629405be26433edd4894242ed22
7086,379-45-3802,10,492ffd01f2d8a9d900b38cd682893356
7087,099-49-8738,10,5926e8660e6813ce3ae0bbc14349a64e
7088,756-70-9279,8,b71adba37fee898713a2ad45b5d49127
7089,160-31-8611,0,f5e28abd223c9bfa4ff7408c285a5612
7090,255-53-1614,5,119137f52ae6c70c9a209c4a49a58ff1
7091,564-59-5955,1,ab23d6759fd2e0424d51e218695c15e7
7092,641-71-5629,5,dde183003e3013e69de5adbfa829e1ff
7093,340-53-1653,0,f2badb43c3a35fadfd85a1a23a92a5b6
7094,322-68-1265,8,b6e6b834164b391b4dfe8f8d0c414987
7095,405-19-8361,7,b010b9d6b41348592755467476b7b97f
7096,411-04-3015,3,6485a67e25ec54015efb5d4dd862bdbf
7097,352-81-3606,6,883ad03e4155b02f072289a3d8cbce47
7098,623-92-5016,4,aee696e4c89cf523dab406d9cdb4f637
7099,068-03-2718,6,6406646dd74ff7bb376153b38f143895
7100,083-87-5200,10,28009be79ea5cdac20aaad254d9fac26
7101,393-25-2661,4,4512b91edcf61de0b7bbd8f1fe04dc4a
7102,839-96-2257,5,ac10686f8bf8a681c0dc504525ce8223
7103,894-42-5671,1,e9d62002096856a78fa69668cedec6b9
7104,252-90-1704,4,26d8d458084ef90d395d303eaeb71587
7105,459-53-7971,0,22c6bfd7062865fde64c31d1e0b0183d
7106,070-28-8905,2,a8a2d002354f91459b0d65435e78baa2
7107,820-69-5270,10,00bea697b7eb5981240b7f6082547714
7108,724-80-5524,5,7955d445c50690327b66d13ba5fd32c0
7109,643-67-1035,3,c420fc7cbe8cd5ffab4cea12167c083d
7110,852-55-0410,6,601817defaff9d0e30e1b72f96d3975f
7111,487-15-4777,8,91a3651d11d2fee8abfb763429c93050
7112,277-20-1500,9,17a76824c85837379d94a1bdc2e9b7dc
7113,552-24-9500,3,9b82f9fda383649724d9a8c222201c75
7114,178-02-3242,0,4a1b23dacd7d2a9ec7414f7159f25a48
7115,341-27-5331,7,6297fbcd70b582b0bab8018f8f9e1230
7116,183-09-6521,3,c339775ab5ba693063e9eb2b4c38d786
7117,731-41-0479,2,efb87c87002d741a55e40240bae48ef4
7118,443-02-8593,0,3c26c8c10bcd4ecfee686f0896060604
7119,863-01-9922,6,f19811070b7a010e8814aa1faca36237
7120,100-12-2805,10,265e46deaf163d07273d6c818478407b
7121,591-72-9485,5,11bf94ae383b2cd4a4bdca3b7a9450db
7122,569-67-8675,2,4f708bc74c4d29b2967dc38a1f5ae6d5
7123,608-89-6722,6,1ea8328b3da8ca1f8c5efdc34c1b9526
7124,051-65-4207,6,c260130f1bdd9196712995f838a03767
7125,811-14-9236,6,b8d67cc71a68c1d94155a5ed0c453b3a
7126,066-92-8545,4,1773c23c9b08901030f10cea41f935a8
7127,598-74-1900,10,6fb1dca814e218599415644cbaa1593c
7128,059-31-8892,10,964939612f3aa7f72f1d0a162e029157
7129,513-36-6838,10,4859ded994ed1fa9cd61b0b167db37a5
7130,351-22-3801,8,47ece1f9972f721e59b1dd7df4cc8162
7131,054-52-3192,2,64eb3141cd93698fc141e7c541f785ca
7132,165-43-9661,1,53529d5f7efe6b8a1a71b2cd35efcfcd
7133,003-38-6358,6,17cb7e19a422ee4291799f937572a25c
7134,865-39-7930,5,7698cd2c78a1fd6105ef617445da52f9
7135,177-34-5706,6,4eae4cd393303312d59a7162f79f0115
7136,519-69-4399,10,735c5d28a969b08d2fe96dac2ab749f1
7137,884-80-5505,10,684791768ab98094f62155c1e69d0585
7138,569-67-8675,2,e492b0e28e6a87ba1603b040964dc7bb
7139,095-10-0779,10,7d43264faf838a9b9513f8de4b3b8f0d
7140,267-70-5705,0,d63f58d6e94cf5f1f05b2a2a0a8319d2
7141,287-15-7708,4,ab0c0a07faf474ccc250cc2c91e32703
7142,838-28-1435,6,8a26dc77ef65a0dca7cdf3562497b636
7143,071-81-1340,2,307e4058cb936b7d3831a5110642a70b
7144,048-52-1379,5,9f927cf765b5f016796aec64e82095ee
7145,662-48-2370,2,4649ec2bf43d7d3ba7935605c4c52b10
7146,248-70-4470,4,be0dd8c86b2cacce2482b4db5a13d871
7147,712-72-1690,0,3e144851d72dec6b5b7c3bf7657d429c
7148,032-74-6709,5,4d4d6aeb13fa253499d0dd45a5abd87e
7149,257-33-9241,9,ea769b01b22ded0be80da3ec5d22bdd4
7150,582-80-0796,0,5f9f896bbba455cd8a5783568845b370
7151,188-16-8382,10,0f0ee6c5233f2bdb0b400f1d835f7929
7152,375-46-5012,8,2804df781c5f6aa85914087b8f26bc71
7153,735-72-0425,2,91ea01e2baf48f4781cdb4ee4f21e201
7154,417-02-8335,7,d41d3543ecdfee28297bd06dd8a9ae7d
7155,086-51-1536,5,3633dbc85fa1b8299dffd1d50e4b349a
7156,811-14-9236,4,d497a7779e5370800777239b19852ec0
7157,298-06-7048,5,704294ad96753a696148b47d25a78c18
7158,099-46-8075,1,90083a85940d8a5125f1ea3b827c95cc
7159,447-03-6698,4,744843c19f9fb4c8a9d7ec56970246a0
7160,214-91-5642,3,4577b47ad1ec1ed2c373e8f6abee695f
7161,063-13-5693,1,5a3368d038af7d0da0d1205ade3959d9
7162,286-69-3948,1,06c909c97bb66acfebcd7286ae01fa10
7163,884-23-2574,8,210ed70dfa98f0a4d72ff49347ce9112
7164,337-15-4197,6,d90c3b2672d9aedcc4561394587466ba
7165,277-39-9533,3,def6d736ae37fc6ee10285dd05e517e1
7166,575-57-6387,4,61dbd6197384c28a9750568c5242a2b3
7167,235-23-4396,5,6b6fe6c87cedb04af1e115c9af91a076
7168,562-39-9944,6,a1f209c9b4bc8b9ca8f44b57f2c95d4a
7169,354-68-9552,10,5bcb81f1b407aca69d17eb8f77408663
7170,675-78-0876,4,f36b489b631665f6ae508974418f80dd
7171,714-79-0724,0,5e7dd4db48c3c5179f693c65e472aefb
7172,769-14-6402,7,24fdbf081cfb9ad8fc00173a63972082
7173,463-90-2589,4,8ac13b90b98463d05912cae5b1f672d2
7174,483-58-4939,0,7436c011ebdfd24b56a77893f210ed3b
7175,729-35-5914,9,099c3566c8e2c2ab47877bcee3ae4db4
7176,536-48-3177,0,3ffcf4706979d2f33eef3760e8c9bbd8
7177,094-17-3955,6,305a40f6a5dd8569531df5f9e366caa3
7178,875-14-6045,9,37f685800aad870b3c95ff0f1c03e32b
7179,288-53-6733,9,b4e9d11903ac6ecbc07e1040da364c2e
7180,013-04-3072,4,767d0e3195dd04da2e192eff77f8cd3d
7181,445-34-0739,2,d3962ed6d0588a67507121591c7dac9c
7182,236-81-4237,0,c0dc863198c83858274256cac7f09e69
7183,177-83-4218,7,42fa81322afe08440f3a515a44af2bd0
7184,039-91-6325,6,ca3a4b484e917b7aff9f92a57b30af42
7185,500-35-4341,0,35963d7f9af687639e2c3e187e72e0e2
7186,113-02-3003,3,212b4d2dd21dd36bfc8c266be2e52de6
7187,043-99-1557,9,d1194e005ba3e64b3b509ccc370ef8a6
7188,275-36-6538,4,a64654d2cfdc72acbe9a3c51f8eff06e
7189,751-04-3426,4,d1dd622bfbe4a3f1e3c4fd98452b1bf2
7190,536-44-5948,9,4b8728226cc2934095782f7e7f3ce740
7191,709-90-9630,1,b5baa3541cf85ae6059f14dfb69a9ad9
7192,027-64-5297,5,7b343a035cb269bdd861976b84700af0
7193,676-22-3563,0,eada18ff54935074379ba4e1b015e96d
7194,846-53-6486,7,db12a3692e4ca9697d6beb8860ede8ed
7195,705-79-8836,9,8ce2b117b195ec61ea8ebaf56d4b4e3c
7196,830-53-9395,2,05fabe049795f886ff20d50d06327579
7197,676-32-6512,9,307d1bb8790de941260ca978d3b4cb3d
7198,385-78-1685,8,6f9a2fad25729624f72b3274dcf8b46f
7199,518-03-3450,8,07dc3d4cd2368e4a2ddca5d55418bc1d
7200,854-83-2831,4,d3176e405109c3cf796ecd3580493932
7201,041-27-1888,4,398d9b9c9b1c805ba6acae2fa5fd4da8
7202,454-32-5764,0,f01ff0a82401117e9da22dd680fd2f36
7203,663-73-5601,8,2a3a690a5d9acd74185bb256f3164a06
7204,761-84-4363,2,ba8485ad8fd4ab68fb81b28d5788f4b4
7205,873-23-6215,6,3b8c1905c2d5147b74ae33727e9489a3
7206,450-30-4272,4,36629f307c2fd5477d3dd710b4a21e97
7207,490-33-6676,9,0d2b9c2a3773af4ebf9ed26e0ad81b3c
7208,209-69-3248,5,c66bd1c076b7954e38309a0d2f339c82
7209,653-23-3505,8,31bb20a11abac04f76f792a4bcc373e9
7210,145-19-2695,9,806c07ffa5877ff3f30380cb64c92a74
7211,826-31-4067,5,972b1d7f38c59f218cd598c6f54a5e0d
7212,275-67-4926,0,cdfd577e60234e5f54bc18bd5314e72f
7213,271-15-4617,10,36f0e760a386ca5a0f62aa1b9505a43d
7214,568-65-4917,9,fe5577dfed7e7785d5ec3abb147bb704
7215,522-85-7996,5,d79ec79a9bd22c9082d4c5440843494b
7216,887-65-6310,0,0086f7293aee8823ec72ee21fc33300e
7217,525-16-3471,1,5b73879a9f91cc8c682d5ca24f569636
7218,360-18-1318,2,3611dab2bd4acbc6da8daf23a7ed2bc6
7219,581-39-6445,3,4f8c4bb1a105d8a574ec01597d45ac40
7220,052-01-1353,10,99712afec94f5fd82c30ab3699e4261a
7221,598-74-1900,10,c3b5130723f942d48f8068215d5afbed
7222,013-71-7251,1,30de7fb2601e31464e43a934b38a4196
7223,348-57-4027,2,b7fc9acbc9ddd18855f96863d37a4fe9
7224,216-49-7667,5,5c0ced053e4bd5bf19ad880ceba9b22a
7225,461-41-1148,0,eb2ad955f9efe868e48fb2243d11c86d
7226,606-14-8841,0,4eacaabf6b1a7f98dab5c6679b5498cb
7227,209-93-8401,5,695eecfa1e2ad175527f820af3c619f2
7228,549-43-6835,6,7d7d32c337cff8f3010c162a971b7f94
7229,033-71-6347,2,35b7a67964cf738d5338a145d6eb2662
7230,214-29-2027,1,68678a7fc36315608125ddee88c24e90
7231,454-67-6455,4,cf21936a64ab2d2df6a3df290ef0fafa
7232,174-52-7541,7,d410b020abf9dcd75e6292b85a647dec
7233,232-37-6781,5,de736ca56add500637d1cc8a9a3fdbba
7234,566-32-6291,10,286772bcb89b50779081212457dcd091
7235,124-44-5916,2,b17d093c269db6ad3bf4b6076461fd72
7236,791-36-0269,3,0a5e85b41e242a9cfcddf7dfcca9200d
7237,842-47-1631,5,e72bf85001e26fe171709a7d6b61f849
7238,574-74-9878,0,6a61b755f9c0ea89bac16e677b6a12c6
7239,687-06-6719,2,96ec059af1d383597200f0dc0e0eaa5e
7240,853-49-1230,3,bb167d208085fca4cd4043270c8ce598
7241,857-42-2753,10,cf7c4ad76ed0388acdc272a145a57f84
7242,324-82-0512,10,503aa94475024dad5a8432396beab5af
7243,200-75-9616,2,7fd3de90d0866ddafa790486c19fdf5c
7244,868-54-4631,4,8430f2b9b5c3f05df09006ab2472a1a5
7245,461-41-1148,4,a52656b3e89be242a7a3cb7dfcd9faf9
7246,053-76-1924,0,147101342523837e2980339eb0ca984f
7247,255-53-7097,2,5f3ff568e2d7ece3a516f51f902c1f94
7248,020-76-3952,9,96d11fbb91b55cf28c9e91a1b8ad7d97
7249,836-32-3282,9,79cc25a24a9fb6eb480d1f88b9995670
7250,607-15-6312,8,2821df09cb03e1ec77fa28599319d53e
7251,430-92-9387,7,fe9722ce874aea2bdbd942b975c61302
7252,699-64-6794,6,3604ab2a5d0115f977eda70a34ad5a51
7253,213-23-0222,6,e5e5724ebf08d354fd845ffa60db863d
7254,450-78-5559,8,44622ebe6b8ab6b0111f1a0e1ece684b
7255,816-60-9927,10,175aa94b66755784736dde3f46f100b3
7256,806-47-1090,7,b391727f3fb2bfbdce3466f36bf34fa3
7257,351-22-3801,6,bc765f680a4638b519d1acec88acc58f
7258,457-01-9694,4,eaf55e90d0e4295cb84cb0276e78c35c
7259,428-23-0280,8,cd7f90c033e703761cbbd3eda7c144c8
7260,037-42-9138,0,27ba668256723402d99a3397b2b269df
7261,020-65-7594,0,0c6134981cc007073d6642a8a0e10d05
7262,699-47-2862,2,ac5868ca6faa3e46c62621b6b173574a
7263,443-44-7484,2,7fc429e79a2583a1a5dff35f5d114071
7264,129-82-1752,3,3f5b16f7e6b7c64344c9a570e3a921f3
7265,848-65-8311,5,3df4b423194a83eac8e484550bf98b22
7266,099-49-8738,1,a38778144283dbaa628e7a336543b70a
7267,174-44-6106,2,f7fa98e84f86d29c6d50c4191f3b827b
7268,464-03-1566,1,9fbb2d475aa2cf0e8c3257361fce1e44
7269,861-38-1631,8,dc64b509bf03bc064f62af58f8339669
7270,312-65-9434,6,b26f6dba224447d488270d0bce4c1cab
7271,277-82-2367,8,bd9671b37691e0eb47cd052ef8177bcc
7272,374-90-8748,5,b27eaa36f82952cbcbcfbd00fda0783a
7273,886-26-4649,7,b46d7b8e6826ad4c8b40a991da0f54d7
7274,789-11-8247,8,e59ef78b5d009f24571b7ecaadb76a5d
7275,446-72-5242,1,2c91bef9807b7b01b5934be234a680b7
7276,212-03-2172,2,0e96933a3a1349e88a460bc520d4a248
7277,582-82-8068,4,76fa5b2d4bff8eb7aaf67a3ecaf68929
7278,439-85-4335,2,6bc8315e17fb329c7848864259bf1e97
7279,774-91-7237,1,90da2c975347bb7a9ddafea4fbc085ad
7280,838-28-1435,4,2a9bbaf2562296e0f82f428d509cd2c5
7281,016-25-3875,4,296d7d55e9510e127304862456f90f81
7282,747-16-9757,5,278acbedc3ff0c85988bc411f275565e
7283,408-45-4791,6,209809c24bca3270d06a9903c1c0fee8
7284,371-33-0275,1,b0ec7fed671873ed5da97b115b119d9f
7285,654-92-7477,2,4d8a7052c27f2b660d2db14df693447b
7286,872-79-7262,4,4fd4ec45b71fbab6c560b26eaabe8930
7287,491-66-0282,1,69c6b4974a1a2c7a5027baa400094e1a
7288,707-50-3112,1,3dfd14b667357e26ff6d66761cdc203f
7289,147-16-8950,6,d0b5f0c05f4a513325f28ddc88139ac7
7290,120-21-0732,7,3c48af4f01a956657232b80bca36a148
7291,503-91-0815,6,d5ab9afe1a649475d10090d575d45075
7292,065-63-7765,7,9bd9d02c816e7fb9e745d97088375847
7293,518-83-6629,3,ad0e50ae8df6aef705c12994d0b5d923
7294,002-57-5436,10,9fc3e82001dbb96991d0a195e83b6094
7295,134-28-2726,3,933a2d2a46800861f40a282075be2156
7296,066-92-8545,1,20cb558e019ff66db4c5800aa5de1c72
7297,063-88-9119,0,ee175e3445a4d05332dfb0cf2c778387
7298,261-60-5455,5,08288f6062e03ae82e5e6eae2cd573a6
7299,428-04-1059,7,9931272725cdb20c3b20b31b41943349
7300,113-75-0169,6,75d81383bab9dd9669accafd278af614
7301,460-50-5916,8,c20e48cbdc40970ca8550f0269240fbb
7302,702-07-0106,1,c269b93d7c534f41a45eca75bae0bd94
7303,571-46-6186,10,51add18129a213c1fffea43b69f8eb79
7304,603-62-8966,4,1b11389ca88cc741df25380d8f58fb22
7305,642-46-5857,4,04398bd32c9af4f2471b97dfab1a4594
7306,362-32-0399,3,6eadb9f14267d78a0bbd355c03f737d1
7307,609-40-9011,0,a61a2d3856de6ddbc96390a424fbb613
7308,184-80-6946,5,d8e5901ae4cdf6c966f9dbe8bab1fed3
7309,747-51-0598,7,46ca672fdfff8a1b3641642a9795344a
7310,708-26-8692,5,707dd7ab1f25c3f9ced7272dad2d8ef8
7311,147-16-8950,4,d627a270302d23eef773d05ad01fd03c
7312,494-98-3695,2,5bdcb99b86cf6613a69e0a6046e44ff6
7313,343-44-8755,5,66573e13c29db032a036c2489804a2a6
7314,339-19-9947,0,f7a8f589dcdf41459412ae714dafab16
7315,739-22-7483,9,322db33451b29287e3cc408cdec845c9
7316,173-33-7206,3,ca4817d4951f6e32170a09fbc9c3ba86
7317,838-69-0211,3,0226831bd2b5c34ba007b625f8a07802
7318,885-76-5871,5,7ca935d75c1b5e8a63a3b8b51d788941
7319,805-91-1575,6,480beeded5fa05a3220027886b09340c
7320,315-23-1977,9,2b8456b103bc9d709ba54380f02fc978
7321,092-57-7307,8,769d2bee201aef1f4c81ad92ef8c2faa
7322,483-58-4939,3,9ad4125fe0f669f3d1d2440b1def0cda
7323,325-06-2457,2,0340594392798c4d135913c5727f886e
7324,603-58-9678,0,5bdc76fa43176c5b31f828961d83f8a5
7325,446-67-4449,2,3fbb8a02753c66804b409c4154cbb570
7326,758-30-7597,8,efa45bfd47029435bd837fe22fbdc865
7327,876-06-8947,2,86227db69f0bea833a5f304b598c06d1
7328,632-47-2240,2,05189957be6a5602b026bb0490517d84
7329,444-28-6261,5,2d72686883ec003ab7439a5fbf99d16d
7330,426-51-0756,2,11f06dffebf7edf9e15351834a190c2c
7331,679-39-8466,9,92b71d61a8d309a223d3ddfafea502fe
7332,108-72-9053,2,d1e4e409ecba3a8cfa28caf6652f77e1
7333,286-49-8192,0,a8e4d8dcd4362d1cde38bda91b7c745b
7334,344-17-9304,10,fc818f03a265b047d42cff0403a29cb5
7335,671-19-5515,3,0ced7d92747944d150d388fd4739d509
7336,432-57-3401,1,c0e5cfc2688fbd1a5f23490851c7a0c0
